# Lorentzian folded, width=30 cm^-1
# [cm^-1] [(D/Å)^2 amu^-1]
1982.000      9.78636e-05      9.98252e-01 
1985.000      9.50059e-05      9.98303e-01 
1988.000      9.22876e-05      9.98351e-01 
1991.000      8.96997e-05      9.98398e-01 
1994.000      8.72336e-05      9.98442e-01 
1997.000      8.48816e-05      9.98484e-01 
2000.000      8.26366e-05      9.98524e-01 
2003.000      8.04918e-05      9.98562e-01 
2006.000      7.84414e-05      9.98599e-01 
2009.000      7.64796e-05      9.98634e-01 
2012.000      7.46013e-05      9.98667e-01 
2015.000      7.28017e-05      9.98699e-01 
2018.000      7.10764e-05      9.98730e-01 
2021.000      6.94212e-05      9.98760e-01 
2024.000      6.78323e-05      9.98788e-01 
2027.000      6.63063e-05      9.98815e-01 
2030.000      6.48398e-05      9.98842e-01 
2033.000      6.34298e-05      9.98867e-01 
2036.000      6.20736e-05      9.98891e-01 
2039.000      6.07686e-05      9.98914e-01 
2042.000      5.95124e-05      9.98937e-01 
2045.000      5.83030e-05      9.98958e-01 
2048.000      5.71383e-05      9.98979e-01 
2051.000      5.60169e-05      9.98999e-01 
2054.000      5.49371e-05      9.99019e-01 
2057.000      5.38980e-05      9.99037e-01 
2060.000      5.28988e-05      9.99055e-01 
2063.000      5.19392e-05      9.99072e-01 
2066.000      5.10193e-05      9.99089e-01 
2069.000      5.01400e-05      9.99104e-01 
2072.000      4.93027e-05      9.99119e-01 
2075.000      4.85092e-05      9.99133e-01 
2078.000      4.77612e-05      9.99147e-01 
2081.000      4.70576e-05      9.99159e-01 
2084.000      4.63909e-05      9.99171e-01 
2087.000      4.57415e-05      9.99183e-01 
2090.000      4.50770e-05      9.99195e-01 
2093.000      4.43664e-05      9.99207e-01 
2096.000      4.36030e-05      9.99221e-01 
2099.000      4.28099e-05      9.99235e-01 
2102.000      4.20196e-05      9.99249e-01 
2105.000      4.12549e-05      9.99263e-01 
